#sjh_ID,date,SOL_event,duration,basepoint_X,std_X,basepoint_Y,std_Y,basepoint_X_longitude,basepoint_Y_latitude,max_height,upper_H,lower_H,avg_width,std_width,sigma,flag,image
sjh_2011-07-07T14_1,2011-07-07T14:26:32.000000,SOL2011-07-07T00:00:04L335C080,11.2,373.712,0.0,159.831,0.0,23.0,12.0,43.0141403726728,19.91384088595353,-13.61201694532429,39.61734474949071,0.0,0.532765506865549,10,0
sjh_2011-07-07T15_1,2011-07-07T15:53:44.000000,SOL2011-07-07T00:00:04L335C080,12.0,385.556,0.0,143.723,0.0,24.0,11.0,74.89993271031689,38.32890682408664,-25.35425209504001,60.21002604218003,0.0,0.5624287874095637,10,0
sjh_2011-08-01T04_1,2011-08-01T04:50:32.000000,SOL2011-08-01T00:20:04L291C071,36.8,-545.5921999999999,6.161844217440107,210.69940000000005,4.364488451124604,-37.0,17.0,150.3484674547765,49.15416119011877,-37.04338561430031,22.403876786393383,5.4928757258928655,0.4835148152111373,0,0
sjh_2011-08-01T05_1,2011-08-01T05:42:32.000000,SOL2011-08-01T00:20:04L291C071,21.2,-544.8663333333333,2.975532930791078,213.08033333333333,3.02163767222713,-37.0,17.0,109.86347739353596,29.18009258307617,-23.05627252221238,21.45534392653126,7.042034270075999,0.4813514543465773,0,0
sjh_2011-08-01T07_1,2011-08-01T07:52:08.000000,SOL2011-08-01T00:20:04L291C071,16.0,-532.7463333333334,7.0097309664652725,212.15733333333333,5.4993421020659925,-36.0,17.0,125.16852841669116,36.41517802251388,-28.20850162157166,32.20449860142008,10.120825929626484,0.4989310303872039,0,0
sjh_2011-08-01T09_1,2011-08-01T09:15:20.000000,SOL2011-08-01T00:20:04L291C071,5.6,-478.83,0.0,179.508,0.0,-31.0,15.0,37.32701548476653,14.757646180487823,-10.5762209043061,65.50202840370672,0.0,0.4863978429506462,110,0
sjh_2011-08-01T09_2,2011-08-01T09:30:56.000000,SOL2011-08-01T00:20:04L291C071,10.8,-524.4435,1.774499999999989,214.4725,0.7944999999999993,-35.0,17.0,99.92077266514708,53.10123872698514,-34.67420637596974,23.88531411025064,12.555937693165768,0.4571423832564757,0,0
sjh_2011-08-01T10_1,2011-08-01T10:38:32.000000,SOL2011-08-01T00:20:04L291C071,5.6,-512.812,0.0,208.8,0.0,-34.0,17.0,102.05362410517324,42.83449780654817,-30.17097385351428,25.945678349197188,0.0,0.5038747876416246,110,0
sjh_2011-08-01T11_1,2011-08-01T11:25:20.000000,SOL2011-08-01T00:20:04L291C071,5.6,-517.109,0.0,216.877,0.0,-34.0,17.0,61.40915492009317,33.11274770689323,-21.512747810283848,23.06536121546766,0.0,0.5779136263554355,110,0
sjh_2011-08-01T12_1,2011-08-01T12:12:08.000000,SOL2011-08-01T00:20:04L291C071,16.0,-501.549,7.223092597126693,212.59933333333333,2.79692334936484,-33.0,17.0,79.42632843081695,22.272823522636223,-17.394919841614914,30.125590742705683,10.516306230627736,0.4222122425520318,10,0
sjh_2011-09-14T11_1,2011-09-14T11:16:56.000000,SOL2011-09-14T10:30:04L049C062,10.8,-653.809,1.2930000000000064,304.5195,0.859499999999997,-48.0,23.0,91.6292085527317,35.41567069717996,-25.54301988011086,29.2195976639742,7.039710175530944,0.505201005735137,0,0
sjh_2011-09-14T11_2,2011-09-14T11:48:20.000000,SOL2011-09-14T10:30:04L049C062,5.6,-679.421,0.0,282.767,0.0,-49.0,21.0,54.67601120235448,14.3101673343774,-11.341733751281524,42.71800853270195,0.0,0.3718411662997173,110,0
sjh_2011-09-15T06_1,2011-09-15T06:12:44.000000,SOL2011-09-15T04:18:04L167C070,10.8,762.988,16.834000000000003,307.75800000000004,1.0109999999999957,59.0,22.0,68.98103046490391,14.924462531675156,-12.26981414210597,65.74534169676625,24.54645767061812,0.4118628959864012,10,0
sjh_2011-10-15T07_1,2011-10-15T07:11:08.000000,SOL2011-10-15T06:45:04L143C143,31.6,547.8884,10.482690982758193,-803.1886,4.866779575859169,81.0,-55.0,59.93720562388607,16.64835185581242,-13.029293267795914,36.54337874739546,6.69294094732662,0.3850049688616611,0,0
sjh_2011-10-15T07_2,2011-10-15T07:16:20.000000,SOL2011-10-15T06:45:04L143C143,5.6,477.306,0.0,-851.059,0.0,79.0,-60.0,36.93801564783901,20.535805364623485,-13.198215927473411,30.995013566701346,0.0,0.5869458598338553,110,0
sjh_2011-10-15T08_1,2011-10-15T08:34:20.000000,SOL2011-10-15T06:45:04L143C143,21.2,600.4276666666666,3.658396947055128,-766.264,3.903544628496847,82.0,-51.0,61.56302732159944,14.845028485231492,-11.960844764021918,28.74147464360671,7.854405131999657,0.4011182329341988,0,0
sjh_2011-11-28T07_1,2011-11-28T07:30:08.000000,SOL2011-11-28T07:30:00L223C061,5.6,314.621,0.0,303.846,0.0,19.0,19.0,155.535516098414,55.79140209470985,-41.062182673410014,47.26183082573081,0.0,0.4583116320260203,110,0
sjh_2011-11-28T08_1,2011-11-28T08:06:32.000000,SOL2011-11-28T07:30:00L223C061,5.6,306.026,0.0,482.439,0.0,21.0,30.0,145.21032031160874,68.79520742792457,-46.679981643610205,75.95369882369124,0.0,0.5395897493455399,110,0
sjh_2011-11-28T11_1,2011-11-28T11:56:08.000000,SOL2011-11-28T11:30:00L225C061,26.4,331.2735,15.78651331833599,486.316,11.233442281865337,23.0,31.0,264.5352534691737,108.61456639422732,-76.9995865522844,100.4149612030708,37.905327829156015,0.4641529712981397,0,0
sjh_2011-11-28T21_1,2011-11-28T21:35:56.000000,SOL2011-11-28T21:15:00L225C061,26.4,396.45625,24.27756929116873,400.62825,69.93399247281324,26.0,25.0,332.4457300071697,98.29680524616056,-75.8651642290529,107.7709543681053,33.11761802406334,0.4235613015796202,0,0
sjh_2011-11-28T22_1,2011-11-28T22:01:56.000000,SOL2011-11-28T21:15:00L225C061,5.6,383.762,0.0,450.762,0.0,26.0,28.0,347.56227675914425,122.3567168902109,-90.49768082127856,225.65810654616425,0.0,0.45295976665782,110,0
sjh_2011-12-11T02_1,2011-12-11T02:15:44.000000,SOL2011-12-11T02:00:04L352C108,10.8,-594.859,3.312000000000012,-329.846,1.518000000000001,-40.0,-19.0,92.0773339427245,28.207742245293023,-21.5928175364857,34.34505618645499,3.5996102635218765,0.4515234997747215,10,0
sjh_2011-12-11T03_1,2011-12-11T03:18:08.000000,SOL2011-12-11T02:00:04L352C108,26.6,-567.7189999999999,16.924694679668523,-302.6798,5.588118695947682,-37.0,-18.0,203.3164395173199,67.2665410203511,-50.54417536434639,48.59807687877213,10.437031804347251,0.4722365498978267,0,0
sjh_2011-12-11T03_2,2011-12-11T03:28:32.000000,SOL2011-12-11T02:00:04L352C108,5.8,-582.927,0.0,-327.554,0.0,-39.0,-19.0,115.69727077593488,32.56762726546843,-25.413875030692825,32.92800037961617,0.0,0.3910669555781827,110,0
sjh_2011-12-11T04_1,2011-12-11T04:20:44.000000,SOL2011-12-11T02:00:04L352C108,10.8,-595.956,1.0230000000000246,-321.9085,1.805499999999995,-40.0,-19.0,113.83611757697994,48.77556284172344,-34.14527598655319,36.22749623398951,5.035528533954942,0.4396475239704265,0,0
sjh_2011-12-11T12_1,2011-12-11T12:16:56.000000,SOL2011-12-11T11:30:00L353C109,31.8,-506.0246,11.255459770262586,-312.9238,12.542054431392012,-33.0,-18.0,226.49694144513296,84.67939838367525,-61.63587099156688,104.25519444579976,33.29409620140607,0.4635663576326045,0,0
sjh_2011-12-11T12_2,2011-12-11T12:27:20.000000,SOL2011-12-11T11:30:00L353C109,5.8,-501.212,0.0,-324.797,0.0,-32.0,-19.0,44.095020002263325,15.349468500266925,-11.386002934730804,36.21401596067467,0.0,0.4497552608911714,110,0
sjh_2011-12-11T22_1,2011-12-11T22:30:08.000000,SOL2011-12-11T22:30:00L351C107,26.4,-433.6256666666666,26.865586591192976,-293.3913333333333,14.643814219283476,-27.0,-17.0,120.75305287238088,49.86001512417237,-35.28890906896149,29.110456035646703,12.17869623824112,0.4894598383298339,0,0
sjh_2011-12-11T23_1,2011-12-11T23:11:44.000000,SOL2011-12-11T22:30:00L351C107,21.4,-420.4015,10.687013836895694,-273.30724999999995,10.0068878622427,-26.0,-16.0,125.05105473365668,43.082395289155045,-32.04299305480386,32.090344465567895,7.05412532361005,0.407663405079903,0,0
sjh_2011-12-11T23_2,2011-12-11T23:43:08.000000,SOL2011-12-11T22:30:00L351C107,16.0,-421.134,1.9215249152691232,-300.4853333333333,0.3933906737865356,-26.0,-18.0,112.81290281700936,48.9772243048047,-34.150803538121544,32.54625279228793,10.343767665305643,0.4892018467871316,0,0
sjh_2011-12-29T06_1,2011-12-29T06:50:56.000000,SOL2011-12-29T06:30:00L156C103,5.4,730.145,0.0,255.14,0.0,50.0,13.0,160.0404271582652,54.97898474175814,-40.921236483010354,93.27254055186872,0.0,0.4460072715172284,110,0
sjh_2011-12-30T09_1,2011-12-30T09:10:32.000000,SOL2011-12-30T09:00:04L212C085,29.4,924.5404,5.987423171949684,105.0152,2.8317563737016656,71.0,5.0,282.7039292782292,84.45759087387344,-65.02994319101273,67.71600995112684,16.782832657477464,0.4091875017555314,0,0
sjh_2011-12-30T09_2,2011-12-30T09:21:08.000000,SOL2011-12-30T09:00:04L212C085,16.0,936.564,13.708000000000029,243.407,5.484999999999999,81.0,14.0,151.06527923053662,55.45130444671611,-40.56219912601308,62.764444651946285,13.52648003113773,0.5182089227393872,10,0
sjh_2011-12-30T14_1,2011-12-30T14:45:44.000000,SOL2011-12-30T14:30:01L200C083,10.8,884.814,2.2930000000000064,155.788,3.9440000000000026,66.0,8.0,126.3698390489202,43.78486613683331,-32.51797521819812,49.20106626054478,4.020167885235821,0.4798946735935109,10,0
sjh_2011-12-30T15_1,2011-12-30T15:06:32.000000,SOL2011-12-30T14:30:01L200C083,10.8,911.869,0.3779999999999859,94.36875,11.240249999999996,69.0,4.0,106.21268333847894,22.1072459212848,-18.298559889087837,41.0243854696175,8.10819855117268,0.401463073836951,10,0
sjh_2011-12-30T15_2,2011-12-30T15:27:20.000000,SOL2011-12-30T14:30:01L200C083,5.6,907.605,0.0,121.674,0.0,69.0,6.0,55.008247836120006,12.007176722067516,-9.855846729227183,21.46590394090125,0.0,0.3262386770721966,110,0
sjh_2012-01-22T12_1,2012-01-22T12:36:08.000000,SOL2012-01-22T12:20:24L211C062,10.8,205.3165,2.396500000000003,587.472,4.281000000000006,14.0,31.0,113.56103255958884,43.026246360956286,-31.203715893120123,24.79437346819188,2.508363574090149,0.4722348155219255,0,0
sjh_2012-01-22T13_1,2012-01-22T13:54:20.000000,SOL2012-01-22T12:20:24L211C062,5.6,217.642,0.0,599.481,0.0,15.0,32.0,87.33085585862527,45.02006388746637,-29.70618351308077,24.164726627876437,0.0,0.5646069369514436,110,0
sjh_2012-01-22T13_2,2012-01-22T13:45:32.000000,SOL2012-01-22T13:40:12L140C010,16.0,-111.967,4.78406319634959,981.7613333333334,2.21124705891397,-50.0,81.0,92.93876921522038,34.13042178345659,-24.96308797137016,53.82161909067792,7.076298918312338,0.4357669141787481,0,0
sjh_2012-01-22T13_3,2012-01-22T13:45:32.000000,SOL2012-01-22T13:40:12L140C010,5.6,99.641,0.0,987.483,0.0,47.0,82.0,46.488020258556986,19.50844407730013,-13.741780754544358,32.82461463840817,0.0,0.5038182752129498,110,0
sjh_2012-01-24T12_1,2012-01-24T12:51:44.000000,SOL2012-01-24T12:20:24L243C021,11.0,313.8685,3.3774999999999977,936.886,0.5099999999999909,73.0,70.0,57.08180965071092,22.703478270103297,-16.243040023986655,23.54972357920539,2.045548054438166,0.4777850750530495,0,0
sjh_2012-01-24T13_1,2012-01-24T13:33:32.000000,SOL2012-01-24T12:20:24L243C021,5.6,338.123,0.0,924.028,0.0,75.0,69.0,31.46594516298534,9.570997124922677,-7.338764876169784,15.45112164213337,0.0,0.4120619387881418,110,0
sjh_2012-03-05T21_1,2012-03-05T21:50:44.000000,SOL2012-03-05T21:40:12L299C076,10.8,-664.383,2.3380000000000223,329.913,1.2860000000000014,-45.0,14.0,117.8593972918579,47.93755899022167,-34.07717449660497,25.750492009601523,5.226968506070257,0.4161389029513646,0,0
sjh_2012-03-05T22_1,2012-03-05T22:27:08.000000,SOL2012-03-05T21:40:12L299C076,12.8,-632.0264999999999,7.1714999999999804,360.05600000000004,0.3139999999999929,-42.0,16.0,125.90480268043792,37.228333943866886,-28.732519562341903,58.72382637867938,31.506814896887345,0.4347608719572208,0,0
sjh_2012-03-08T21_1,2012-03-08T21:35:56.000000,SOL2012-03-08T21:15:00L011C061,26.6,806.7638,2.427788738749744,551.7032,4.372118818147555,84.0,34.0,290.5973142081668,133.3499125580887,-91.40554293716384,46.92293834003412,7.696366658193761,0.471889824591045,0,0
sjh_2012-03-17T23_1,2012-03-17T23:41:08.000000,SOL2012-03-17T23:20:12L248C164,57.8,224.32933333333332,9.910688651933102,-953.6395555555556,2.7803294813189767,117.0,-75.0,104.54193012375474,39.54098556337848,-28.689667543702097,31.54550437702658,13.322025640065077,0.4373284078618196,1,0
sjh_2012-03-18T00_1,2012-03-18T00:22:44.000000,SOL2012-03-17T23:20:12L248C164,5.6,204.6,0.0,-959.741,0.0,119.0,-76.0,56.769195810756415,20.95250921480833,-15.304053069228038,12.968885110139556,0.0,0.4664921114650099,111,0
sjh_2012-03-18T00_2,2012-03-18T00:43:44.000000,SOL2012-03-17T23:20:12L248C164,16.0,219.1735,1.3024999999999949,-955.6485,3.150499999999965,117.0,-75.0,77.9400341865462,11.9393267381391,-10.353339460375835,45.373671825004976,19.975355719404604,0.3477791956641632,11,0
sjh_2012-04-02T03_1,2012-04-02T03:45:08.000000,SOL2012-04-02T00:30:04L075C088,8.4,967.096,0.0,49.2891,0.0,89.0,2.0,65.25148257717368,19.486624053457792,-15.005422713238902,32.70461559550892,0.0,0.4070429248206541,10,0
sjh_2012-04-02T04_1,2012-04-02T04:16:20.000000,SOL2012-04-02T00:30:04L075C088,8.4,965.102,0.0,96.7482,0.0,89.0,5.0,33.0580144414331,14.750248051097262,-10.199364872632133,24.718710700398606,0.0,0.5218682215783843,10,0
sjh_2012-04-02T06_1,2012-04-02T06:05:32.000000,SOL2012-04-02T00:30:04L075C088,24.0,941.2053333333332,17.696161058891317,147.8235,50.48164288299923,81.0,7.0,168.10232021031118,41.9931937280713,-33.59973359926284,109.3261855084274,57.54148169248802,0.3134092713068275,0,0
sjh_2012-04-02T08_1,2012-04-02T08:49:20.000000,SOL2012-04-02T00:30:04L075C088,8.4,967.057,0.0,76.6517,0.0,89.0,4.0,190.5864850007996,36.64408967863982,-30.73472070278564,177.25207754393182,0.0,0.2965217619877018,10,0
sjh_2012-04-02T08_2,2012-04-02T08:49:20.000000,SOL2012-04-02T00:30:04L075C088,8.4,967.057,0.0,76.6517,0.0,89.0,4.0,29.59251659524752,14.93760663890373,-9.926794274308808,20.40718866012661,0.0,0.5583726050446547,10,0
sjh_2012-04-02T14_1,2012-04-02T14:32:32.000000,SOL2012-04-02T00:30:04L075C088,8.4,941.208,0.0,192.085,0.0,88.0,11.0,194.96659257998536,33.2177380216882,-28.38209432797782,152.84506783341098,0.0,0.2699564522561229,10,0
sjh_2012-04-02T17_1,2012-04-02T17:00:44.000000,SOL2012-04-02T00:30:04L075C088,8.4,949.225,0.0,180.349,0.0,88.0,10.0,99.70338446612531,46.61492474048079,-31.76407510762717,57.36979122325617,0.0,0.5356745869543524,10,0
sjh_2012-04-02T18_1,2012-04-02T18:10:56.000000,SOL2012-04-02T00:30:04L075C088,24.0,946.8836666666666,0.8354401368273917,176.8733333333333,0.7455652590857226,88.0,10.0,96.92289385382595,41.30789646782667,-28.96374140204032,25.905711238896924,5.28838313730117,0.4704085072534752,0,0
sjh_2012-04-02T18_2,2012-04-02T18:49:56.000000,SOL2012-04-02T00:30:04L075C088,8.4,947.348,0.0,178.903,0.0,88.0,10.0,56.309916932987896,17.236023419539023,-13.196636583298956,13.600366245068582,0.0,0.4137911604225258,10,0
sjh_2012-04-02T19_1,2012-04-02T19:28:56.000000,SOL2012-04-02T00:30:04L075C088,8.4,951.016,0.0,174.262,0.0,88.0,10.0,89.41103945822357,50.11571385359832,-32.11497409981995,96.595042864528,0.0,0.5893542707873716,10,0
sjh_2012-04-03T14_1,2012-04-03T14:21:08.000000,SOL2012-04-02T00:30:04L075C088,8.4,954.91,0.0,141.863,0.0,88.0,8.0,84.15057700818222,35.63023071965865,-25.0315933818589,19.359615414568538,0.0,0.5064402657840636,10,0
sjh_2012-04-03T14_2,2012-04-03T14:44:32.000000,SOL2012-04-02T00:30:04L075C088,16.2,856.4135,2.3295000000000528,173.985,1.861000000000004,64.0,7.0,74.46287034489066,21.37146323706297,-16.60553620630261,14.670445388009044,2.6062951900050475,0.3554917202921148,0,0
sjh_2012-04-03T14_3,2012-04-03T14:52:20.000000,SOL2012-04-02T00:30:04L075C088,8.4,947.127,0.0,194.997,0.0,88.0,11.0,175.53207679976902,29.13649282152864,-24.988639462755444,171.0186748456437,0.0,0.2644525849007149,10,0
sjh_2012-04-03T17_1,2012-04-03T17:59:32.000000,SOL2012-04-02T00:30:04L075C088,8.4,952.276,0.0,173.787,0.0,88.0,10.0,218.1130408825662,94.85503518276752,-66.10616784574948,116.498145950912,0.0,0.5143055005869529,10,0
sjh_2012-05-18T11_1,2012-05-18T11:26:08.000000,SOL2012-05-18T11:00:04L161C008,16.2,119.806,6.781729327145595,952.233,0.5409553277921055,71.0,82.0,90.344713475665,43.138423707834015,-29.197160120071462,42.649824122495566,6.8533191209462725,0.4505959307227419,0,0
sjh_2012-05-20T13_1,2012-05-20T13:45:08.000000,SOL2012-05-20T13:45:00L337C043,26.6,-682.8348000000001,4.349943972052961,671.4721999999999,2.1452174155548875,-87.0,44.0,183.704613466837,35.71754531220013,-29.903442259765157,68.28039434213386,18.10075608041548,0.3616751135924437,0,0
sjh_2012-06-14T18_1,2012-06-14T18:00:08.000000,SOL2012-06-14T18:00:04L082C105,16.0,-154.09550000000002,0.7395000000000067,-272.7145,2.737500000000012,-9.0,-15.0,30.162155426958485,8.189675132683478,-6.440846516156554,9.58511095106576,1.759668024304336,0.4196229813659564,0,0
sjh_2012-06-14T18_2,2012-06-14T18:26:08.000000,SOL2012-06-14T18:00:04L082C105,36.8,-147.30120000000002,1.840897107390852,-281.47300000000007,0.6046572582876897,-9.0,-16.0,56.41376198233903,14.292103594987507,-11.40317460017216,10.009772198644107,2.781755476538361,0.4069054530646557,0,0
sjh_2012-06-14T19_1,2012-06-14T19:18:08.000000,SOL2012-06-14T18:00:04L082C105,26.4,-140.4174,1.063933381373101,-275.9118,2.0974906340672987,-8.0,-15.0,52.63826839857104,21.280261932935552,-15.153928713059196,12.947540525794205,2.2210565352815927,0.4746666471599006,0,0
sjh_2012-06-14T19_2,2012-06-14T19:59:44.000000,SOL2012-06-14T18:00:04L082C105,37.0,-133.03300000000002,1.8628413781103317,-279.9753333333333,1.1055296870228644,-8.0,-16.0,68.21450476255029,24.274170957075047,-17.90327883359452,12.953798640716606,5.45224167437288,0.4850950629299526,0,0
sjh_2012-06-14T20_1,2012-06-14T20:31:08.000000,SOL2012-06-14T18:00:04L082C105,5.6,-134.138,0.0,-282.167,0.0,-8.0,-16.0,37.76147837413146,13.742098395556722,-10.075454636859448,10.48901620744287,0.0,0.4624446402804727,110,0
sjh_2012-06-14T20_2,2012-06-14T20:46:44.000000,SOL2012-06-14T18:00:04L082C105,16.4,-125.136,5.1059999999999945,-283.897,8.632999999999981,-7.0,-16.0,64.38038101782251,30.401618479351672,-20.650205647091123,10.89567325327101,2.836205715027532,0.5551493806925537,10,0
sjh_2012-06-14T21_1,2012-06-14T21:23:32.000000,SOL2012-06-14T18:00:04L082C105,83.6,-117.95738461538464,4.508103482165993,-279.7261538461538,4.43214262902534,-7.0,-16.0,88.78683520094633,22.850460474318616,-18.173317941170637,23.084094921973943,17.55259992627183,0.4523067909987479,0,0
sjh_2012-06-14T21_2,2012-06-14T21:39:08.000000,SOL2012-06-14T18:00:04L082C105,5.6,-113.254,0.0,-292.082,0.0,-7.0,-16.0,14.680006675747808,3.4951072077832777,-2.82299178269273,10.568004731263132,0.0,0.3476236259625858,110,0
sjh_2012-06-23T06_1,2012-06-23T06:52:08.000000,SOL2012-06-23T06:00:04L315C163,10.8,29.1962,2.982800000000001,-963.7845,2.3485000000000014,38.0,-87.0,85.65997621036317,27.63720475233356,-20.89550932767963,32.22432481344657,0.8752104589707805,0.3961672112312652,0,0
sjh_2012-06-23T06_2,2012-06-23T06:52:08.000000,SOL2012-06-23T06:00:04L315C163,10.8,-145.9215,1.7524999999999975,-950.72,1.7629999999999768,-76.0,-81.0,57.286895473572265,15.436053589821556,-12.159622236355114,18.125089577982603,2.3969201676538985,0.4085210815585901,0,0
sjh_2012-06-23T07_1,2012-06-23T07:23:20.000000,SOL2012-06-23T06:00:04L315C163,31.8,-233.3135,2.6051026051450163,-929.524,0.9885007165736656,-81.0,-75.0,145.20248423839044,34.16765893731539,-27.65916818970446,55.463080967361606,9.548234947250185,0.3893690754450696,0,0
sjh_2012-06-23T08_1,2012-06-23T08:15:32.000000,SOL2012-06-23T06:00:04L315C163,31.6,-97.63355,55.37491961290628,-953.546,10.498519689302226,-69.0,-83.0,113.02153693947002,29.068388370788515,-23.12165287472874,37.39165217498604,7.217998355144019,0.3908367106078471,0,0
sjh_2012-06-23T08_2,2012-06-23T08:31:08.000000,SOL2012-06-23T06:00:04L315C163,10.8,-217.2575,1.5144999999999982,-932.4795,0.2705000000000268,-80.0,-76.0,80.30223222302104,24.81314428521473,-18.955845859701785,32.26225007572732,5.855186380571807,0.3749425594306562,10,0
sjh_2012-07-05T03_1,2012-07-05T03:29:07.000000,SOL2012-07-05T03:23:44L093C121,5.4,-872.636,0.0,-376.53,0.0,-88.0,-23.0,121.10925986480144,47.0106978844151,-33.8652882306938,53.49631772374622,0.0,0.4810611851077852,110,0
sjh_2012-07-05T04_1,2012-07-05T04:05:19.000000,SOL2012-07-05T03:23:44L093C121,5.6,-838.127,0.0,-403.538,0.0,-77.0,-24.0,71.64438138472556,39.993513418840045,-25.666110359177125,31.50592695033741,0.0,0.5881481722093533,110,0
sjh_2012-07-20T16_1,2012-07-20T16:35:19.000000,SOL2012-07-20T16:30:04L249C058,26.4,-864.2925,5.845967563201142,401.53125,19.327721999436456,-92.0,24.0,434.0591843067026,123.11901638948338,-95.91355110427706,213.187214168254,73.90858745896183,0.4195529800354531,1,0
sjh_2012-09-01T03_1,2012-09-01T03:36:07.000000,SOL2012-09-01T03:20:23L047C064,34.2,-860.3242857142858,4.282802210645538,435.6545714285714,4.981237564448159,-93.0,26.0,140.53059365846286,42.80655696797512,-32.81184878585582,24.7763410190198,4.540757975817644,0.493509728119467,1,0
sjh_2012-09-01T04_1,2012-09-01T04:04:43.000000,SOL2012-09-01T03:20:23L047C064,5.6,-876.282,0.0,399.49,0.0,-93.0,24.0,48.09128180866049,14.42422869073944,-11.096120647460316,11.614626123986971,0.0,0.4082242812116959,111,0
sjh_2012-09-01T09_1,2012-09-01T09:41:07.000000,SOL2012-09-01T09:30:35L218C067,69.4,897.3453333333333,5.459173065177151,350.61358333333334,5.411273024257382,92.0,21.0,261.6661629252052,46.399571047661446,-39.41106192124037,73.56499226238017,26.22396890288118,0.4142143485129491,1,0
sjh_2012-09-01T10_1,2012-09-01T10:33:19.000000,SOL2012-09-01T09:30:35L218C067,10.8,916.6995,0.5094999999999459,285.815,0.11099999999999,92.0,17.0,88.0710652257596,11.187762044284138,-9.92675561289654,27.99083715844021,2.707413557195041,0.2718342156304171,1,0
sjh_2012-09-12T04_1,2012-09-12T04:00:07.000000,SOL2012-09-12T04:00:03L076C103,118.8,935.4513,1.8975657590713373,-214.27845,5.16222880619408,88.0,-12.0,274.86746592676263,109.93984764465232,-78.52991941862285,47.26257707955453,18.960735792662845,0.466972974593039,0,0
sjh_2012-09-12T04_2,2012-09-12T04:00:07.000000,SOL2012-09-12T04:00:03L076C103,5.6,957.843,0.0,-151.257,0.0,88.0,-8.0,58.76143572956661,24.28409255254094,-17.18296184388806,20.94360869095867,0.0,0.4993291662323403,110,0
sjh_2012-09-12T04_3,2012-09-12T04:51:55.000000,SOL2012-09-12T04:00:03L076C103,5.6,947.422,0.0,-160.666,0.0,88.0,-9.0,51.856322902805175,32.00583654222259,-19.79086879578676,26.266001541917262,0.0,0.6176409679977589,110,0
sjh_2012-09-12T04_4,2012-09-12T04:51:55.000000,SOL2012-09-12T04:00:03L076C103,5.6,934.297,0.0,-208.853,0.0,88.0,-12.0,265.24157090659816,53.78221784539809,-44.71541136151404,70.85663047308981,0.0,0.3087469733596655,110,0
sjh_2012-09-12T05_1,2012-09-12T05:07:31.000000,SOL2012-09-12T04:00:03L076C103,10.8,936.456,1.2980000000000018,-199.3985,1.7914999999999992,88.0,-11.0,55.95509680091709,18.19983156819201,-13.733049974636604,30.922216415445085,0.0853373094136262,0.4332490597063089,10,0
sjh_2012-09-12T05_2,2012-09-12T05:38:31.000000,SOL2012-09-12T04:00:03L076C103,16.0,939.301,3.578000000000032,-187.986,23.366,88.0,-11.0,66.98869307577212,25.999551619742604,-18.730066249402437,25.767060503753147,4.150513762888199,0.3973076513045036,10,0
sjh_2012-09-12T05_3,2012-09-12T05:48:55.000000,SOL2012-09-12T04:00:03L076C103,10.0,928.217,5.428999999999974,-236.888,19.551000000000016,88.0,-14.0,151.54532190734236,24.631257990283903,-21.187560362957573,30.116029116788557,2.988955960990845,0.3468116773380516,10,0
sjh_2012-09-23T02_1,2012-09-23T02:50:31.000000,SOL2012-09-23T02:50:23L130C023,26.6,-370.1372,13.724167652721237,894.4312000000002,5.818168763451273,-106.0,66.0,42.01131523768328,10.206785288193466,-8.211721031352901,20.733804442884956,3.712386688399368,0.3596214239876069,1,0
sjh_2012-09-24T02_1,2012-09-24T02:25:55.000000,SOL2012-09-24T02:10:11L274C041,16.2,630.6253333333333,3.700840835389816,729.4316666666667,3.2956574795057567,97.0,48.0,81.4634778106115,29.7815343250748,-21.80868439923902,44.41905861246208,12.014344842007056,0.4554572944676909,1,0
sjh_2012-10-10T14_1,2012-10-10T14:21:31.000000,SOL2012-10-10T13:45:03L012C108,5.6,497.573,0.0,-337.478,0.0,32.0,-15.0,40.42578237956562,15.202089734910276,-11.04763400033395,33.72264848732975,0.0,0.471880780937032,110,0
sjh_2012-10-10T14_2,2012-10-10T14:21:31.000000,SOL2012-10-10T13:45:03L012C108,26.6,553.6355000000001,4.671509418806716,-351.659,13.73366322217056,36.0,-16.0,145.0395704488951,63.95181501301989,-44.38242159319008,49.49349657016057,20.007513045341305,0.5104585024468586,0,0
sjh_2012-10-19T04_1,2012-10-19T04:05:19.000000,SOL2012-10-19T04:00:03L132C107,146.2,-934.7982142857144,4.885325273255632,-290.13525000000004,4.503696954606139,-88.0,-17.0,188.0551202094748,33.095621698867944,-28.14280007962808,20.20152103410778,9.044331212813502,0.4386933946688677,0,0
sjh_2012-10-19T05_1,2012-10-19T05:02:31.000000,SOL2012-10-19T04:00:03L132C107,5.6,-934.613,0.0,-265.859,0.0,-88.0,-15.0,41.95611212922381,10.632903566246872,-8.483050849782332,24.592066057978958,0.0,0.3634970946542283,110,0
sjh_2012-10-19T05_2,2012-10-19T05:12:55.000000,SOL2012-10-19T04:00:03L132C107,16.0,-934.7885,5.093499999999949,-291.1205,0.7334999999999923,-88.0,-17.0,99.58393380460512,45.862455182130056,-31.40101127839237,35.57314524844035,17.857082198202605,0.5110645742168801,10,0
sjh_2012-10-19T05_3,2012-10-19T05:33:55.000000,SOL2012-10-19T04:00:03L132C107,5.6,-936.252,0.0,-290.76,0.0,-88.0,-17.0,75.45177050275217,57.69526998194616,-32.69475802034375,12.716711092102411,0.0,0.6788737299247579,110,0
