date,basepoint_X,basepoint_Y
2016-02-18T08:28:01.000000,961.2999877929688,250.8000030517578
2015-08-29T21:12:00.000000,892.2000122070312,-288.29998779296875
2012-12-16T09:24:03.000000,-1056.0,215.0
2016-06-28T16:36:48.000000,-944.5999755859375,221.8000030517578
2012-12-16T15:12:03.000000,-1056.0,215.0
2016-05-24T05:42:06.000000,727.0,-117.0
2015-08-29T19:00:00.000000,892.2000122070312,-288.29998779296875
2011-07-07T09:36:04.000000,432.0,118.0
2016-02-16T10:00:06.000000,930.0,316.0
2016-07-04T14:03:56.000000,-37.599998474121094,379.29998779296875
2013-12-26T04:48:03.000000,481.0,-276.0
2014-04-22T01:12:03.000000,801.0,789.0
2015-08-30T04:02:10.000000,923.2000122070312,-300.6000061035156
2016-10-14T16:13:23.000000,911.2000122070312,-289.70001220703125
2015-04-10T10:05:23.000000,-1038.0,365.0
2015-09-30T02:35:52.000000,673.4000244140625,-372.8999938964844
2012-12-16T16:36:03.000000,-1056.0,215.0
2016-10-26T00:35:43.000000,-420.1000061035156,-427.5
2011-01-21T14:48:09.000000,-13.0,357.0
2016-10-04T10:24:06.000000,-848.0,-261.0
2016-02-18T00:12:06.000000,888.0,190.0
2011-06-22T06:57:56.000000,-236.0,150.0
2011-07-07T02:00:04.000000,432.0,118.0
2014-04-01T21:52:44.000000,874.7000122070312,202.60000610351562
2015-09-23T02:12:06.000000,866.0,-479.0
2011-05-28T06:24:02.000000,-972.0,222.0
2012-04-02T14:06:04.000000,1014.0,43.0
2015-09-23T09:12:06.000000,866.0,-479.0
2014-04-01T20:52:44.000000,874.7000122070312,202.60000610351562
2013-10-12T15:24:07.000000,-951.0,278.0
2013-01-01T02:09:35.000000,-380.0,997.0
2011-03-20T13:36:04.000000,-790.0,-587.0
2011-03-20T12:48:04.000000,-790.0,-587.0
2016-10-04T21:00:06.000000,-848.0,-261.0
2012-04-02T17:18:04.000000,1014.0,43.0
2011-08-01T03:56:04.000000,-638.0,253.0
2011-03-20T09:12:04.000000,-790.0,-587.0
2011-04-08T13:38:00.000000,-300.0,-326.0
2012-12-16T21:36:03.000000,-1056.0,215.0
2011-07-07T15:36:04.000000,432.0,118.0
2012-12-17T09:24:03.000000,-1056.0,215.0
2012-12-17T00:12:03.000000,-1056.0,215.0
